t,frame,hx,hy,hz,hqw,hqx,hqy,hqz,b,rx,ry,rz,rqw,rqx,rqy,rqz,ax,ay,az,aqw,aqx,aqy,aqz,lag_x,lag_y,lag_z
12.0220,172,0.12841,-0.18415,-0.51806,0.85464,0.50284,0.08839,-0.09453,1,0.25554,0.03948,0.44620,-0.22424,0.35089,0.85795,-0.30085,0.25576,0.03955,0.44513,-0.22044,0.35427,0.85884,-0.29714,0.22,0.07,-1.07
12.0386,173,0.13116,-0.16305,-0.51405,0.84232,0.52213,0.08632,-0.10213,1,0.25555,0.03950,0.44607,-0.22379,0.35145,0.85800,-0.30039,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.17,0.02,-1.08
12.0551,174,0.13343,-0.13908,-0.50823,0.82783,0.54306,0.08574,-0.11152,0,0.25556,0.03952,0.44594,-0.22318,0.35205,0.85814,-0.29975,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.15,0.01,-0.94
12.0718,175,0.13560,-0.11468,-0.49981,0.80688,0.57223,0.08515,-0.11932,0,0.25558,0.03952,0.44581,-0.22244,0.35264,0.85833,-0.29906,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.14,0.01,-0.82
12.0886,176,0.13722,-0.08846,-0.48928,0.78016,0.60594,0.08925,-0.12741,0,0.25558,0.03951,0.44568,-0.22174,0.35316,0.85853,-0.29839,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.13,0.01,-0.69
12.1053,177,0.14134,-0.03403,-0.46201,0.71942,0.67016,0.10814,-0.14706,0,0.25559,0.03949,0.44555,-0.22107,0.35364,0.85873,-0.29775,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.12,0.04,-0.55
12.1220,178,0.14381,-0.00728,-0.44545,0.68633,0.70038,0.11643,-0.15768,0,0.25558,0.03948,0.44546,-0.22051,0.35399,0.85889,-0.29727,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.13,0.05,-0.46
12.1387,179,0.14669,0.01949,-0.42692,0.65307,0.72851,0.12270,-0.16651,0,0.25554,0.03950,0.44541,-0.22010,0.35418,0.85903,-0.29696,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.18,0.02,-0.42
12.1555,180,0.14993,0.04558,-0.40676,0.61771,0.75693,0.12726,-0.17115,0,0.25548,0.03954,0.44538,-0.21977,0.35436,0.85912,-0.29674,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.23,-0.01,-0.39
12.1722,181,0.15349,0.07052,-0.38564,0.58171,0.78432,0.12992,-0.17196,0,0.25543,0.03958,0.44536,-0.21953,0.35448,0.85918,-0.29659,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.28,-0.05,-0.36
12.1889,182,0.16289,0.11527,-0.33880,0.50225,0.83954,0.13055,-0.16085,0,0.25539,0.03960,0.44533,-0.21937,0.35455,0.85923,-0.29649,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.32,-0.08,-0.34
12.2057,183,0.16782,0.13582,-0.31547,0.46000,0.86531,0.12727,-0.15311,0,0.25538,0.03960,0.44531,-0.21927,0.35460,0.85926,-0.29641,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.33,-0.07,-0.32
12.2224,184,0.17334,0.15378,-0.29062,0.41487,0.89018,0.12126,-0.14411,0,0.25539,0.03958,0.44529,-0.21922,0.35466,0.85926,-0.29635,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.33,-0.05,-0.30
12.2392,185,0.17942,0.16903,-0.26640,0.36771,0.91238,0.11598,-0.13746,0,0.25541,0.03953,0.44528,-0.21923,0.35469,0.85927,-0.29628,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.30,-0.00,-0.28
12.2559,186,0.18575,0.18291,-0.24349,0.32061,0.93145,0.11076,-0.13165,0,0.25544,0.03947,0.44526,-0.21926,0.35474,0.85926,-0.29623,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.27,0.05,-0.27
12.2727,187,0.19907,0.20585,-0.20214,0.23095,0.96114,0.09411,-0.11841,0,0.25547,0.03943,0.44525,-0.21929,0.35477,0.85925,-0.29620,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.25,0.09,-0.26
12.2895,188,0.20575,0.21443,-0.18496,0.19168,0.97162,0.08310,-0.11095,0,0.25549,0.03940,0.44525,-0.21932,0.35479,0.85925,-0.29617,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.22,0.13,-0.26
12.3062,189,0.21254,0.22207,-0.17016,0.15931,0.97920,0.07169,-0.10319,0,0.25551,0.03938,0.44525,-0.21932,0.35478,0.85926,-0.29615,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.21,0.14,-0.26
12.3229,190,0.21914,0.22882,-0.15761,0.13592,0.98454,0.05721,-0.09452,0,0.25551,0.03939,0.44526,-0.21932,0.35477,0.85926,-0.29614,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.20,0.14,-0.26
12.3397,191,0.22554,0.23525,-0.14592,0.11535,0.98882,0.03704,-0.08696,0,0.25551,0.03940,0.44526,-0.21930,0.35476,0.85927,-0.29616,0.25571,0.03953,0.44499,-0.21934,0.35478,0.85919,-0.29632,0.20,0.12,-0.27
12.3568,192,0.23718,0.24590,-0.12774,0.08175,0.99369,-0.00542,-0.07655,1,0.25550,0.03942,0.44527,-0.21927,0.35474,0.85928,-0.29617,0.25550,0.03942,0.44527,-0.21928,0.35474,0.85928,-0.29617,0.00,-0.00,-0.00
12.3734,193,0.24261,0.25014,-0.12191,0.07073,0.99444,-0.02017,-0.07536,1,0.25550,0.03943,0.44528,-0.21925,0.35474,0.85928,-0.29618,0.25562,0.03935,0.44521,-0.21865,0.35501,0.85922,-0.29648,0.12,-0.08,-0.06
12.3902,194,0.24757,0.25396,-0.11814,0.06474,0.99442,-0.03100,-0.07726,1,0.25548,0.03944,0.44531,-0.21919,0.35478,0.85928,-0.29619,0.25573,0.03927,0.44515,-0.21765,0.35577,0.85893,-0.29715,0.25,-0.17,-0.16
12.4068,195,0.25204,0.25726,-0.11607,0.06282,0.99400,-0.03864,-0.08078,1,0.25545,0.03945,0.44534,-0.21917,0.35482,0.85928,-0.29617,0.25584,0.03919,0.44508,-0.21706,0.35677,0.85839,-0.29793,0.39,-0.26,-0.26
12.4238,196,0.25599,0.26017,-0.11559,0.06379,0.99329,-0.04605,-0.08480,1,0.25542,0.03941,0.44538,-0.21907,0.35487,0.85926,-0.29622,0.25593,0.03910,0.44500,-0.21693,0.35770,0.85771,-0.29888,0.51,-0.31,-0.38
12.4408,197,0.25901,0.26259,-0.11769,0.06871,0.99227,-0.05094,-0.08986,1,0.25546,0.03932,0.44545,-0.21877,0.35503,0.85921,-0.29640,0.25601,0.03900,0.44491,-0.21751,0.35843,0.85696,-0.29974,0.55,-0.31,-0.53
12.4572,198,0.26267,0.26682,-0.12804,0.08556,0.98965,-0.05413,-0.10174,1,0.25554,0.03921,0.44546,-0.21833,0.35548,0.85903,-0.29671,0.25603,0.03890,0.44481,-0.21867,0.35884,0.85631,-0.30026,0.49,-0.31,-0.66
12.4739,199,0.26318,0.26859,-0.13608,0.09801,0.98786,-0.05334,-0.10805,1,0.25561,0.03913,0.44544,-0.21794,0.35608,0.85873,-0.29714,0.25603,0.03880,0.44470,-0.22003,0.35895,0.85579,-0.30063,0.42,-0.33,-0.74
12.4906,200,0.26277,0.27004,-0.14596,0.11332,0.98567,-0.05176,-0.11370,1,0.25565,0.03905,0.44536,-0.21776,0.35667,0.85835,-0.29765,0.25599,0.03871,0.44459,-0.22140,0.35888,0.85532,-0.30102,0.35,-0.34,-0.77
12.5074,201,0.26169,0.27107,-0.15761,0.13120,0.98310,-0.04948,-0.11768,1,0.25565,0.03893,0.44524,-0.21784,0.35728,0.85785,-0.29830,0.25593,0.03862,0.44448,-0.22275,0.35864,0.85492,-0.30146,0.28,-0.31,-0.76
12.5242,202,0.25699,0.27168,-0.18610,0.17276,0.97649,-0.04465,-0.12092,1,0.25563,0.03885,0.44513,-0.21822,0.35776,0.85734,-0.29892,0.25582,0.03856,0.44439,-0.22404,0.35822,0.85457,-0.30199,0.20,-0.29,-0.74
12.5409,203,0.25359,0.27093,-0.20306,0.19726,0.97203,-0.04150,-0.12053,1,0.25557,0.03880,0.44502,-0.21883,0.35805,0.85688,-0.29944,0.25572,0.03851,0.44430,-0.22529,0.35770,0.85426,-0.30255,0.15,-0.29,-0.72
12.5575,204,0.25359,0.27093,-0.20306,0.19726,0.97203,-0.04150,-0.12053,1,0.25550,0.03875,0.44492,-0.21969,0.35822,0.85641,-0.29996,0.25561,0.03846,0.44421,-0.22592,0.35743,0.85410,-0.30283,0.11,-0.28,-0.71
12.5743,205,0.24435,0.26700,-0.24169,0.25280,0.95951,-0.03461,-0.11931,1,0.25543,0.03867,0.44481,-0.22071,0.35826,0.85596,-0.30045,0.25549,0.03843,0.44413,-0.22716,0.35691,0.85379,-0.30340,0.05,-0.24,-0.68
12.5910,206,0.23791,0.26283,-0.26408,0.28686,0.94995,-0.03090,-0.11976,1,0.25537,0.03855,0.44470,-0.22184,0.35815,0.85555,-0.30092,0.25537,0.03840,0.44404,-0.22842,0.35644,0.85345,-0.30397,-0.00,-0.15,-0.66
12.6077,207,0.22393,0.25120,-0.31029,0.36047,0.92443,-0.01369,-0.12367,1,0.25534,0.03842,0.44461,-0.22294,0.35797,0.85519,-0.30133,0.25525,0.03838,0.44395,-0.22975,0.35595,0.85315,-0.30438,-0.09,-0.04,-0.65
12.6247,208,0.21599,0.24287,-0.33426,0.39984,0.90783,-0.00391,-0.12633,1,0.25530,0.03826,0.44451,-0.22415,0.35772,0.85483,-0.30175,0.25513,0.03837,0.44386,-0.23108,0.35547,0.85286,-0.30476,-0.17,0.11,-0.66
12.6414,209,0.20780,0.23218,-0.35841,0.44305,0.88690,0.01034,-0.13040,1,0.25526,0.03813,0.44443,-0.22535,0.35739,0.85450,-0.30219,0.25503,0.03835,0.44375,-0.23244,0.35497,0.85259,-0.30505,-0.23,0.22,-0.68
12.6579,210,0.20004,0.21939,-0.38180,0.48325,0.86507,0.02244,-0.13271,1,0.25519,0.03807,0.44437,-0.22653,0.35700,0.85419,-0.30263,0.25492,0.03834,0.44365,-0.23378,0.35446,0.85231,-0.30540,-0.27,0.27,-0.72
12.6748,211,0.19271,0.20479,-0.40425,0.51551,0.84644,0.02718,-0.13057,1,0.25510,0.03802,0.44432,-0.22767,0.35660,0.85390,-0.30308,0.25482,0.03832,0.44353,-0.23504,0.35398,0.85196,-0.30596,-0.28,0.30,-0.78
12.6914,212,0.17880,0.16992,-0.44632,0.56035,0.82171,0.01292,-0.10316,1,0.25499,0.03801,0.44424,-0.22891,0.35614,0.85361,-0.30351,0.25473,0.03831,0.44342,-0.23579,0.35354,0.85154,-0.30708,-0.27,0.30,-0.82
12.7083,213,0.17298,0.15004,-0.46513,0.58197,0.80959,0.00580,-0.07646,1,0.25487,0.03803,0.44414,-0.23019,0.35569,0.85330,-0.30393,0.25463,0.03831,0.44330,-0.23609,0.35289,0.85126,-0.30837,-0.23,0.28,-0.83
12.7249,214,0.16863,0.12927,-0.48172,0.60703,0.79311,0.00544,-0.04959,1,0.25474,0.03803,0.44402,-0.23144,0.35522,0.85298,-0.30441,0.25454,0.03832,0.44319,-0.23658,0.35206,0.85105,-0.30950,-0.20,0.29,-0.84
12.7417,215,0.16542,0.10700,-0.49622,0.63256,0.77381,0.01027,-0.03129,1,0.25463,0.03802,0.44392,-0.23254,0.35477,0.85268,-0.30497,0.25445,0.03833,0.44307,-0.23736,0.35118,0.85087,-0.31041,-0.18,0.30,-0.85
12.7586,216,0.16367,0.08458,-0.50861,0.65897,0.75171,0.01677,-0.02035,1,0.25449,0.03804,0.44382,-0.23358,0.35425,0.85235,-0.30568,0.25437,0.03835,0.44294,-0.23839,0.35036,0.85067,-0.31110,-0.13,0.31,-0.88
12.7751,217,0.16103,0.03892,-0.52826,0.70095,0.71298,0.01466,-0.01106,1,0.25438,0.03802,0.44372,-0.23446,0.35367,0.85204,-0.30655,0.25428,0.03837,0.44282,-0.23954,0.34985,0.85029,-0.31182,-0.10,0.34,-0.90
12.7921,218,0.16025,0.01676,-0.53614,0.71966,0.69416,0.00891,-0.01228,1,0.25428,0.03801,0.44360,-0.23527,0.35300,0.85176,-0.30747,0.25420,0.03839,0.44269,-0.24081,0.34969,0.84978,-0.31241,-0.07,0.38,-0.90
12.8088,219,0.15990,-0.00524,-0.54259,0.73908,0.67338,0.00067,-0.01823,1,0.25419,0.03802,0.44346,-0.23609,0.35229,0.85151,-0.30837,0.25413,0.03841,0.44257,-0.24214,0.34971,0.84923,-0.31284,-0.05,0.39,-0.90
12.8254,220,0.15985,-0.02688,-0.54813,0.75864,0.65093,-0.00800,-0.02623,1,0.25410,0.03803,0.44333,-0.23695,0.35167,0.85123,-0.30917,0.25406,0.03843,0.44243,-0.24350,0.34977,0.84869,-0.31320,-0.04,0.40,-0.89
12.8421,221,0.15974,-0.04877,-0.55219,0.77881,0.62595,-0.01805,-0.03627,1,0.25402,0.03804,0.44319,-0.23795,0.35113,0.85089,-0.30996,0.25399,0.03844,0.44230,-0.24485,0.34987,0.84815,-0.31351,-0.02,0.41,-0.88
12.8589,222,0.15928,-0.06963,-0.55592,0.79800,0.60030,-0.02603,-0.04633,1,0.25394,0.03803,0.44306,-0.23897,0.35075,0.85051,-0.31064,0.25393,0.03846,0.44217,-0.24623,0.34990,0.84763,-0.31379,-0.01,0.42,-0.89
12.8755,223,0.15857,-0.11071,-0.55910,0.83171,0.55076,-0.03652,-0.05998,1,0.25388,0.03802,0.44293,-0.24011,0.35045,0.85008,-0.31129,0.25387,0.03847,0.44203,-0.24760,0.34980,0.84714,-0.31415,-0.01,0.45,-0.90
12.8922,224,0.15813,-0.13195,-0.55980,0.84365,0.53206,-0.03791,-0.06100,1,0.25379,0.03806,0.44280,-0.24131,0.35023,0.84963,-0.31182,0.25382,0.03847,0.44189,-0.24888,0.34950,0.84668,-0.31471,0.02,0.41,-0.91
12.9091,225,0.15750,-0.15320,-0.55980,0.85462,0.51482,-0.03871,-0.05562,1,0.25370,0.03811,0.44268,-0.24255,0.35011,0.84915,-0.31230,0.25377,0.03848,0.44175,-0.24990,0.34906,0.84622,-0.31561,0.07,0.37,-0.93
12.9258,226,0.15666,-0.17372,-0.55922,0.86623,0.49560,-0.04065,-0.04876,1,0.25361,0.03816,0.44256,-0.24378,0.34999,0.84869,-0.31274,0.25373,0.03849,0.44160,-0.25088,0.34868,0.84574,-0.31656,0.12,0.33,-0.95
12.9425,227,0.15588,-0.21193,-0.55433,0.88947,0.45401,-0.03952,-0.03398,1,0.25352,0.03819,0.44242,-0.24510,0.34985,0.84819,-0.31322,0.25368,0.03849,0.44146,-0.25184,0.34817,0.84531,-0.31749,0.16,0.31,-0.95
12.9592,228,0.15624,-0.22941,-0.55076,0.89859,0.43655,-0.03499,-0.02728,1,0.25347,0.03817,0.44227,-0.24640,0.34969,0.84767,-0.31378,0.25364,0.03851,0.44132,-0.25274,0.34741,0.84502,-0.31839,0.17,0.34,-0.95
12.9759,229,0.15701,-0.24541,-0.54690,0.90501,0.42402,-0.02873,-0.01858,1,0.25345,0.03813,0.44212,-0.24764,0.34946,0.84718,-0.31440,0.25361,0.03852,0.44117,-0.25331,0.34649,0.84484,-0.31940,0.17,0.39,-0.95
12.9927,230,0.15759,-0.26106,-0.54322,0.90927,0.41545,-0.02310,-0.01008,1,0.25343,0.03810,0.44198,-0.24876,0.34916,0.84672,-0.31505,0.25358,0.03854,0.44102,-0.25366,0.34553,0.84472,-0.32050,0.15,0.44,-0.96
13.0094,231,0.15779,-0.27645,-0.53899,0.91242,0.40877,-0.01967,-0.00273,1,0.25339,0.03810,0.44186,-0.24987,0.34871,0.84630,-0.31582,0.25355,0.03855,0.44088,-0.25397,0.34469,0.84452,-0.32169,0.16,0.45,-0.98
13.0262,232,0.15819,-0.30645,-0.53029,0.92176,0.38742,-0.01599,0.00075,1,0.25334,0.03815,0.44173,-0.25084,0.34814,0.84593,-0.31667,0.25352,0.03857,0.44073,-0.25490,0.34396,0.84423,-0.32248,0.18,0.42,-1.00
13.0432,233,0.15889,-0.32075,-0.52512,0.92714,0.37439,-0.01515,0.00253,1,0.25330,0.03819,0.44160,-0.25163,0.34747,0.84561,-0.31764,0.25349,0.03859,0.44059,-0.25604,0.34339,0.84386,-0.32317,0.18,0.40,-1.01
13.0600,234,0.16021,-0.33408,-0.51984,0.93221,0.36162,-0.01427,0.00431,1,0.25327,0.03824,0.44144,-0.25234,0.34670,0.84533,-0.31867,0.25346,0.03861,0.44044,-0.25718,0.34280,0.84348,-0.32385,0.19,0.37,-1.00
13.0768,235,0.16205,-0.34660,-0.51468,0.93669,0.34982,-0.01482,0.00460,1,0.25325,0.03828,0.44128,-0.25301,0.34598,0.84506,-0.31961,0.25343,0.03863,0.44029,-0.25843,0.34237,0.84306,-0.32442,0.19,0.35,-0.99
13.0935,236,0.16441,-0.35834,-0.50954,0.94041,0.33959,-0.01704,0.00494,1,0.25322,0.03832,0.44112,-0.25379,0.34524,0.84477,-0.32056,0.25341,0.03864,0.44015,-0.25970,0.34214,0.84254,-0.32500,0.19,0.32,-0.97
13.1102,237,0.16943,-0.37950,-0.50006,0.94630,0.32201,-0.02720,0.00875,1,0.25318,0.03838,0.44098,-0.25464,0.34453,0.84448,-0.32143,0.25338,0.03866,0.44000,-0.26079,0.34233,0.84184,-0.32572,0.20,0.28,-0.98
13.1269,238,0.17220,-0.38914,-0.49561,0.94944,0.31194,-0.03378,0.01103,1,0.25313,0.03844,0.44086,-0.25557,0.34387,0.84415,-0.32224,0.25336,0.03868,0.43985,-0.26187,0.34259,0.84113,-0.32644,0.23,0.24,-1.01
13.1437,239,0.17510,-0.39814,-0.49117,0.95238,0.30183,-0.04096,0.01411,1,0.25308,0.03848,0.44074,-0.25647,0.34335,0.84381,-0.32298,0.25334,0.03870,0.43971,-0.26287,0.34291,0.84038,-0.32721,0.26,0.22,-1.04
13.1605,240,0.17822,-0.40676,-0.48668,0.95533,0.29119,-0.04763,0.01699,1,0.25303,0.03855,0.44060,-0.25750,0.34294,0.84338,-0.32371,0.25332,0.03871,0.43956,-0.26391,0.34315,0.83966,-0.32797,0.29,0.17,-1.05
13.1772,241,0.18138,-0.41469,-0.48196,0.95801,0.28088,-0.05410,0.01976,1,0.25298,0.03859,0.44046,-0.25858,0.34275,0.84286,-0.32442,0.25330,0.03873,0.43941,-0.26496,0.34340,0.83894,-0.32873,0.32,0.14,-1.04
13.1939,242,0.18816,-0.42847,-0.47336,0.96250,0.26242,-0.06596,0.01927,1,0.25294,0.03859,0.44030,-0.25969,0.34272,0.84225,-0.32514,0.25328,0.03875,0.43926,-0.26619,0.34365,0.83826,-0.32919,0.34,0.16,-1.03
13.2106,243,0.19146,-0.43408,-0.46968,0.96388,0.25568,-0.07189,0.02008,1,0.25293,0.03855,0.44014,-0.26076,0.34279,0.84164,-0.32580,0.25327,0.03877,0.43911,-0.26727,0.34412,0.83751,-0.32973,0.34,0.22,-1.02
13.2274,244,0.19473,-0.43950,-0.46708,0.96491,0.25015,-0.07709,0.02051,1,0.25295,0.03850,0.43996,-0.26190,0.34295,0.84096,-0.32645,0.25326,0.03879,0.43897,-0.26836,0.34464,0.83676,-0.33021,0.30,0.29,-0.99
13.2442,245,0.19840,-0.44545,-0.46667,0.96568,0.24579,-0.08131,0.02078,1,0.25297,0.03843,0.43981,-0.26304,0.34315,0.84027,-0.32711,0.25325,0.03881,0.43882,-0.26945,0.34518,0.83601,-0.33067,0.27,0.38,-0.99
13.2610,246,0.20193,-0.45063,-0.46650,0.96610,0.24275,-0.08491,0.02263,1,0.25298,0.03840,0.43967,-0.26413,0.34338,0.83960,-0.32770,0.25324,0.03882,0.43867,-0.27017,0.34584,0.83519,-0.33146,0.26,0.43,-1.00
13.2777,247,0.20733,-0.45673,-0.46279,0.96693,0.23762,-0.08961,0.02336,1,0.25298,0.03839,0.43952,-0.26526,0.34372,0.83888,-0.32830,0.25322,0.03884,0.43852,-0.27122,0.34635,0.83442,-0.33200,0.24,0.45,-1.00
13.2944,248,0.20968,-0.45887,-0.46120,0.96696,0.23646,-0.09251,0.02257,1,0.25298,0.03841,0.43936,-0.26638,0.34412,0.83813,-0.32888,0.25321,0.03886,0.43837,-0.27218,0.34725,0.83376,-0.33193,0.24,0.45,-0.99
13.3111,249,0.21172,-0.46038,-0.45985,0.96660,0.23673,-0.09579,0.02183,1,0.25297,0.03841,0.43920,-0.26746,0.34458,0.83736,-0.32948,0.25320,0.03888,0.43822,-0.27261,0.34853,0.83326,-0.33151,0.23,0.46,-0.97
13.3278,250,0.21350,-0.46168,-0.45887,0.96613,0.23739,-0.09907,0.02045,1,0.25298,0.03842,0.43904,-0.26844,0.34509,0.83662,-0.33002,0.25319,0.03889,0.43807,-0.27299,0.34975,0.83289,-0.33083,0.21,0.47,-0.96
13.3445,251,0.21489,-0.46245,-0.45831,0.96565,0.23823,-0.10203,0.01893,1,0.25298,0.03845,0.43888,-0.26946,0.34570,0.83586,-0.33049,0.25318,0.03891,0.43793,-0.27333,0.35094,0.83260,-0.33003,0.20,0.46,-0.95
13.3612,252,0.21731,-0.46270,-0.45808,0.96415,0.24218,-0.10726,0.01622,1,0.25298,0.03850,0.43873,-0.27038,0.34644,0.83514,-0.33078,0.25317,0.03892,0.43778,-0.27321,0.35212,0.83250,-0.32912,0.20,0.43,-0.95
13.3780,253,0.21806,-0.46279,-0.45778,0.96351,0.24366,-0.11001,0.01342,1,0.25298,0.03856,0.43859,-0.27111,0.34727,0.83453,-0.33085,0.25316,0.03894,0.43763,-0.27351,0.35306,0.83244,-0.32799,0.18,0.38,-0.96
13.3947,254,0.21849,-0.46176,-0.45857,0.96242,0.24663,-0.11312,0.01078,1,0.25299,0.03861,0.43843,-0.27174,0.34826,0.83398,-0.33068,0.25315,0.03895,0.43748,-0.27341,0.35408,0.83247,-0.32689,0.16,0.34,-0.95
13.4114,255,0.21911,-0.46057,-0.45939,0.96122,0.24993,-0.11628,0.00833,1,0.25299,0.03864,0.43831,-0.27228,0.34926,0.83353,-0.33032,0.25313,0.03896,0.43733,-0.27322,0.35511,0.83252,-0.32583,0.15,0.33,-0.98
13.4283,256,0.21972,-0.45849,-0.46075,0.95984,0.25351,-0.12001,0.00568,1,0.25303,0.03869,0.43819,-0.27263,0.35029,0.83321,-0.32973,0.25312,0.03898,0.43718,-0.27304,0.35618,0.83252,-0.32479,0.09,0.29,-1.01
13.4449,257,0.21994,-0.45426,-0.46363,0.95669,0.26209,-0.12670,-0.00189,1,0.25305,0.03877,0.43808,-0.27287,0.35131,0.83300,-0.32898,0.25311,0.03899,0.43703,-0.27287,0.35708,0.83265,-0.32361,0.05,0.22,-1.05
13.4616,258,0.21928,-0.45160,-0.46568,0.95450,0.26879,-0.12901,-0.00619,1,0.25307,0.03884,0.43797,-0.27301,0.35228,0.83286,-0.32819,0.25309,0.03900,0.43688,-0.27241,0.35776,0.83298,-0.32240,0.02,0.16,-1.09
13.4783,259,0.21847,-0.44883,-0.46795,0.95196,0.27621,-0.13164,-0.01216,1,0.25307,0.03891,0.43785,-0.27303,0.35335,0.83275,-0.32731,0.25307,0.03900,0.43673,-0.27207,0.35839,0.83331,-0.32112,0.00,0.09,-1.12
13.4951,260,0.21760,-0.44601,-0.47009,0.94938,0.28343,-0.13422,-0.01795,1,0.25306,0.03901,0.43771,-0.27297,0.35437,0.83272,-0.32633,0.25305,0.03901,0.43659,-0.27173,0.35903,0.83364,-0.31985,-0.01,0.00,-1.12
13.5119,261,0.21669,-0.44328,-0.47213,0.94663,0.29120,-0.13626,-0.02299,1,0.25305,0.03907,0.43755,-0.27284,0.35528,0.83278,-0.32529,0.25303,0.03902,0.43644,-0.27124,0.35963,0.83401,-0.31862,-0.02,-0.05,-1.12
13.5286,262,0.21458,-0.43735,-0.47648,0.94175,0.30425,-0.13988,-0.03100,1,0.25306,0.03911,0.43739,-0.27265,0.35609,0.83290,-0.32425,0.25301,0.03902,0.43629,-0.27073,0.36026,0.83437,-0.31741,-0.04,-0.09,-1.10
13.5453,263,0.21328,-0.43391,-0.47884,0.93957,0.30982,-0.14146,-0.03465,1,0.25305,0.03914,0.43721,-0.27239,0.35689,0.83309,-0.32310,0.25299,0.03902,0.43614,-0.27024,0.36088,0.83473,-0.31618,-0.07,-0.11,-1.07
13.5620,264,0.21151,-0.42995,-0.48166,0.93720,0.31588,-0.14302,-0.03778,1,0.25305,0.03914,0.43705,-0.27209,0.35764,0.83333,-0.32191,0.25296,0.03902,0.43599,-0.26963,0.36151,0.83509,-0.31502,-0.09,-0.12,-1.05
13.5788,265,0.20956,-0.42568,-0.48460,0.93470,0.32285,-0.14314,-0.04027,1,0.25304,0.03914,0.43690,-0.27174,0.35832,0.83359,-0.32076,0.25293,0.03902,0.43585,-0.26881,0.36192,0.83558,-0.31395,-0.11,-0.12,-1.06
13.5957,266,0.20737,-0.42099,-0.48743,0.93161,0.33205,-0.14185,-0.04153,1,0.25303,0.03914,0.43676,-0.27133,0.35902,0.83390,-0.31953,0.25291,0.03902,0.43570,-0.26775,0.36215,0.83615,-0.31307,-0.12,-0.11,-1.07
13.6122,267,0.20229,-0.41087,-0.49272,0.92167,0.35956,-0.13671,-0.05046,1,0.25299,0.03913,0.43663,-0.27087,0.35968,0.83423,-0.31831,0.25288,0.03903,0.43555,-0.26687,0.36231,0.83675,-0.31203,-0.12,-0.10,-1.08
13.6290,268,0.19991,-0.40544,-0.49502,0.91619,0.37372,-0.13272,-0.05757,1,0.25297,0.03910,0.43647,-0.27033,0.36029,0.83460,-0.31710,0.25284,0.03902,0.43541,-0.26615,0.36237,0.83738,-0.31088,-0.13,-0.08,-1.07
13.6457,269,0.19753,-0.39930,-0.49706,0.91155,0.38489,-0.12874,-0.06612,1,0.25297,0.03907,0.43632,-0.26973,0.36081,0.83499,-0.31601,0.25280,0.03902,0.43526,-0.26566,0.36237,0.83801,-0.30961,-0.17,-0.05,-1.06
13.6625,270,0.19570,-0.39198,-0.49914,0.90771,0.39300,-0.12455,-0.07813,1,0.25295,0.03905,0.43615,-0.26903,0.36122,0.83546,-0.31488,0.25276,0.03901,0.43512,-0.26560,0.36228,0.83857,-0.30822,-0.19,-0.04,-1.03
13.6793,271,0.19390,-0.38270,-0.50157,0.90228,0.40411,-0.12228,-0.08741,1,0.25292,0.03904,0.43600,-0.26827,0.36154,0.83599,-0.31376,0.25271,0.03900,0.43497,-0.26515,0.36243,0.83913,-0.30691,-0.21,-0.03,-1.02
13.6962,272,0.18938,-0.35974,-0.50244,0.88833,0.43246,-0.11804,-0.09957,1,0.25289,0.03905,0.43586,-0.26754,0.36178,0.83655,-0.31259,0.25267,0.03899,0.43483,-0.26435,0.36264,0.83970,-0.30580,-0.22,-0.06,-1.03
13.7126,273,0.18761,-0.34455,-0.49934,0.87858,0.45011,-0.11498,-0.11081,0,0.25284,0.03906,0.43574,-0.26697,0.36191,0.83711,-0.31144,0.25267,0.03899,0.43483,-0.26435,0.36264,0.83970,-0.30580,-0.17,-0.07,-0.91
13.7293,274,0.18569,-0.32810,-0.49695,0.86726,0.46979,-0.11182,-0.12103,0,0.25277,0.03907,0.43560,-0.26640,0.36206,0.83768,-0.31021,0.25267,0.03899,0.43483,-0.26435,0.36264,0.83970,-0.30580,-0.10,-0.07,-0.76
